15.4102 	WARNING 	User requested fullscreen with size [1680 1050], but screen is actually [1920, 1080]. Using actual size
56.3721 	EXP 	text_29: autoDraw = False
56.3721 	EXP 	text_30: autoDraw = False
56.3721 	EXP 	text_27: autoDraw = False
56.3721 	EXP 	text_29: autoDraw = False
56.3721 	EXP 	text_30: autoDraw = False
56.3721 	EXP 	image_3: image = u'stimuli/Hurt.jpg'
56.3721 	EXP 	Positive_label: autoDraw = True
56.3721 	EXP 	Negative_label: autoDraw = True
56.3721 	EXP 	image_3: autoDraw = True
57.2786 	DATA 	Keypress: l
57.2892 	EXP 	Positive_label: autoDraw = False
57.2892 	EXP 	Negative_label: autoDraw = False
57.2892 	EXP 	image_3: autoDraw = False
57.2892 	EXP 	text_27: text = ''
57.2892 	EXP 	text_27: autoDraw = True
57.2892 	EXP 	text_29: autoDraw = True
57.2892 	EXP 	text_30: autoDraw = True
58.2734 	EXP 	New trial (rep=0, index=7): {u'StimuliImages': u'Joy.jpg', u'CorrAns1': u'a'}
58.2888 	EXP 	text_27: autoDraw = False
58.2888 	EXP 	text_29: autoDraw = False
58.2888 	EXP 	text_30: autoDraw = False
58.2888 	EXP 	text_27: autoDraw = False
58.2888 	EXP 	text_29: autoDraw = False
58.2888 	EXP 	text_30: autoDraw = False
58.2888 	EXP 	image_3: image = u'stimuli/Joy.jpg'
58.2888 	EXP 	Positive_label: autoDraw = True
58.2888 	EXP 	Negative_label: autoDraw = True
58.2888 	EXP 	image_3: autoDraw = True
58.9603 	DATA 	Keypress: a
58.9727 	EXP 	Positive_label: autoDraw = False
58.9727 	EXP 	Negative_label: autoDraw = False
58.9727 	EXP 	image_3: autoDraw = False
58.9727 	EXP 	text_27: text = ''
58.9727 	EXP 	text_27: autoDraw = True
58.9727 	EXP 	text_29: autoDraw = True
58.9727 	EXP 	text_30: autoDraw = True
59.9569 	EXP 	New trial (rep=0, index=8): {u'StimuliImages': u'Pleasure.jpg', u'CorrAns1': u'a'}
59.9724 	EXP 	text_27: autoDraw = False
59.9724 	EXP 	text_29: autoDraw = False
59.9724 	EXP 	text_30: autoDraw = False
59.9724 	EXP 	text_27: autoDraw = False
59.9724 	EXP 	text_29: autoDraw = False
59.9724 	EXP 	text_30: autoDraw = False
59.9724 	EXP 	image_3: image = u'stimuli/Pleasure.jpg'
59.9724 	EXP 	Positive_label: autoDraw = True
59.9724 	EXP 	Negative_label: autoDraw = True
59.9724 	EXP 	image_3: autoDraw = True
60.6099 	DATA 	Keypress: a
60.6220 	EXP 	Positive_label: autoDraw = False
60.6220 	EXP 	Negative_label: autoDraw = False
60.6220 	EXP 	image_3: autoDraw = False
60.6220 	EXP 	text_27: text = ''
60.6220 	EXP 	text_27: autoDraw = True
60.6220 	EXP 	text_29: autoDraw = True
60.6220 	EXP 	text_30: autoDraw = True
61.6067 	EXP 	New trial (rep=0, index=9): {u'StimuliImages': u'Nasty.jpg', u'CorrAns1': u'l'}
61.6222 	EXP 	text_27: autoDraw = False
61.6222 	EXP 	text_29: autoDraw = False
61.6222 	EXP 	text_30: autoDraw = False
61.6222 	EXP 	text_27: autoDraw = False
61.6222 	EXP 	text_29: autoDraw = False
61.6222 	EXP 	text_30: autoDraw = False
61.6222 	EXP 	image_3: image = u'stimuli/Nasty.jpg'
61.6222 	EXP 	Positive_label: autoDraw = True
61.6222 	EXP 	Negative_label: autoDraw = True
61.6222 	EXP 	image_3: autoDraw = True
62.3617 	DATA 	Keypress: l
62.3717 	EXP 	Positive_label: autoDraw = False
62.3717 	EXP 	Negative_label: autoDraw = False
62.3717 	EXP 	image_3: autoDraw = False
62.3717 	EXP 	text_27: text = ''
62.3717 	EXP 	text_27: autoDraw = True
62.3717 	EXP 	text_29: autoDraw = True
62.3717 	EXP 	text_30: autoDraw = True
63.3600 	EXP 	Created sequence: sequential, trialTypes=1, nReps=2, seed=None
63.3613 	EXP 	New trial (rep=0, index=0): None
63.3888 	EXP 	text_27: autoDraw = False
63.3888 	EXP 	text_29: autoDraw = False
63.3888 	EXP 	text_30: autoDraw = False
63.3888 	EXP 	text_27: autoDraw = False
63.3888 	EXP 	text_29: autoDraw = False
63.3888 	EXP 	text_30: autoDraw = False
63.3888 	EXP 	text_7: text = 'A = \nWhite'
63.3888 	EXP 	text_8: text = 'L = \nBlack'
63.3888 	EXP 	text_6: autoDraw = True
63.3888 	EXP 	text_7: autoDraw = True
63.3888 	EXP 	text_8: autoDraw = True
70.1269 	DATA 	Keypress: space
70.1330 	EXP 	Imported cong_train.xlsx as conditions, 10 conditions, 2 params
70.1334 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
70.1342 	EXP 	New trial (rep=0, index=0): {u'TrialImages': u'white_3.jpg', u'CorrAns': u'a'}
70.1549 	EXP 	text_6: autoDraw = False
70.1549 	EXP 	text_7: autoDraw = False
70.1549 	EXP 	text_8: autoDraw = False
70.1549 	EXP 	text_9: text = 'A = \nWhite'
70.1549 	EXP 	text_10: text = 'L = \nBlack'
70.1549 	EXP 	image: image = u'stimuli/white_3.jpg'
70.1549 	EXP 	text_9: autoDraw = True
70.1549 	EXP 	text_10: autoDraw = True
70.1549 	EXP 	image: autoDraw = True
72.2282 	DATA 	Keypress: a
72.2469 	EXP 	text_9: autoDraw = False
72.2469 	EXP 	text_10: autoDraw = False
72.2469 	EXP 	image: autoDraw = False
72.2469 	EXP 	text_28: text = ''
72.2469 	EXP 	text_31: text = 'A = \nWhite'
72.2469 	EXP 	text_32: text = 'L = \nBlack'
72.2469 	EXP 	text_28: autoDraw = True
72.2469 	EXP 	text_31: autoDraw = True
72.2469 	EXP 	text_32: autoDraw = True
73.2230 	EXP 	New trial (rep=0, index=1): {u'TrialImages': u'black_4.jpg', u'CorrAns': u'l'}
73.2386 	EXP 	text_28: autoDraw = False
73.2386 	EXP 	text_31: autoDraw = False
73.2386 	EXP 	text_32: autoDraw = False
73.2386 	EXP 	text_28: autoDraw = False
73.2386 	EXP 	text_31: autoDraw = False
73.2386 	EXP 	text_32: autoDraw = False
73.2386 	EXP 	text_9: text = 'A = \nWhite'
73.2386 	EXP 	text_10: text = 'L = \nBlack'
73.2386 	EXP 	image: image = u'stimuli/black_4.jpg'
73.2386 	EXP 	text_9: autoDraw = True
73.2386 	EXP 	text_10: autoDraw = True
73.2386 	EXP 	image: autoDraw = True
74.1113 	DATA 	Keypress: l
74.1212 	EXP 	text_9: autoDraw = False
74.1212 	EXP 	text_10: autoDraw = False
74.1212 	EXP 	image: autoDraw = False
74.1212 	EXP 	text_28: text = ''
74.1212 	EXP 	text_31: text = 'A = \nWhite'
74.1212 	EXP 	text_32: text = 'L = \nBlack'
74.1212 	EXP 	text_28: autoDraw = True
74.1212 	EXP 	text_31: autoDraw = True
74.1212 	EXP 	text_32: autoDraw = True
75.1060 	EXP 	New trial (rep=0, index=2): {u'TrialImages': u'white_4.jpg', u'CorrAns': u'a'}
75.1214 	EXP 	text_28: autoDraw = False
75.1214 	EXP 	text_31: autoDraw = False
75.1214 	EXP 	text_32: autoDraw = False
75.1214 	EXP 	text_28: autoDraw = False
75.1214 	EXP 	text_31: autoDraw = False
75.1214 	EXP 	text_32: autoDraw = False
75.1214 	EXP 	text_9: text = 'A = \nWhite'
75.1214 	EXP 	text_10: text = 'L = \nBlack'
75.1214 	EXP 	image: image = u'stimuli/white_4.jpg'
75.1214 	EXP 	text_9: autoDraw = True
75.1214 	EXP 	text_10: autoDraw = True
75.1214 	EXP 	image: autoDraw = True
77.9588 	DATA 	Keypress: a
77.9710 	EXP 	text_9: autoDraw = False
77.9710 	EXP 	text_10: autoDraw = False
77.9710 	EXP 	image: autoDraw = False
77.9710 	EXP 	text_28: text = ''
77.9710 	EXP 	text_31: text = 'A = \nWhite'
